0 0 0 ..OOOP..Z.BPAAZ.BP..........CC......
1 1 0 ..OOOP..Z..PAAZ.BP....B.....CC...... B99
1 1 0 ..OOOP..Z.BPAAZ.BP.........CC....... C99
1 1 0 ..OOOP..Z.BPAAZ.BP........CC........ C98
1 1 0 ..OOOP..Z.BPAAZ.BP.......CC......... C97
1 1 0 ..OOOP..Z.BPAAZ.BP......CC.......... C96
1 1 0 .OOO.P..Z.BPAAZ.BP..........CC...... O99
1 1 0 OOO..P..Z.BPAAZ.BP..........CC...... O98
1 1 0 ..OOO...Z.BPAAZ.BP.....P....CC...... P99
1 1 0 ..OOOP....BPAAZ.BP..Z.......CC...... Z99
1 1 0 ..OOOP....BPAA..BP..Z.....Z.CC...... Z98
1 1 0 ..OOOP....BPAA..BP........Z.CC..Z... Z97
2 2 0 ..OOOP..Z..PAAZ.BP....B....CC....... B99 C99
2 2 0 ..OOOP..Z..PAAZ.BP....B...CC........ B99 C98
2 2 0 ..OOOP..Z..PAAZ.BP....B..CC......... B99 C97
2 2 0 ..OOOP..Z..PAAZ.BP....B.CC.......... B99 C96
2 2 0 .OOO.P..Z..PAAZ.BP....B.....CC...... O99 B99
2 2 0 OOO..P..Z..PAAZ.BP....B.....CC...... O98 B99
2 2 0 ..OOO...Z..PAAZ.BP....BP....CC...... P99 B99
2 2 0 ..OOOP.....PAAZ.BP..Z.B.....CC...... Z99 B99
2 2 0 ..OOOP.....PAA..BP..Z.B...Z.CC...... Z98 B99
2 2 0 ..OOOP.....PAA..BP....B...Z.CC..Z... Z97 B99
2 2 0 .OOO.P..Z.BPAAZ.BP.........CC....... O99 C99
2 2 0 OOO..P..Z.BPAAZ.BP.........CC....... O98 C99
2 2 0 ..OOO...Z.BPAAZ.BP.....P...CC....... P99 C99
2 2 0 ..OOO...Z.B.AAZ.BP.....P...CCP...... P98 C99
2 2 0 ..OOO...Z.B.AAZ.B......P...CCP.....P P97 C99
2 2 0 ..OOOP....BPAAZ.BP..Z......CC....... Z99 C99
2 2 0 ..OOOP....BPAA..BP..Z.....ZCC....... Z98 C99
2 2 0 ..OOOP....BPAA..BP........ZCC...Z... Z97 C99
2 2 0 ..OOOP..Z..PAAZ..P....B...CCB....... B98 C98
2 2 0 ..OOOP..Z..PAAZ..P........CCB.....B. B97 C98
2 2 0 .OOO.P..Z.BPAAZ.BP........CC........ O99 C98
2 2 0 OOO..P..Z.BPAAZ.BP........CC........ O98 C98
2 2 0 ..OOO...Z.BPAAZ.BP.....P..CC........ P99 C98
2 2 0 ..OOO...Z.B.AAZ.BP.....P..CC.P...... P98 C98
2 2 0 ..OOO...Z.B.AAZ.B......P..CC.P.....P P97 C98
2 2 0 ..OOOP....BPAAZ.BP..Z.....CC........ Z99 C98
2 2 0 ..OOOP..Z..PAAZ..P....B..CC.B....... B98 C97
2 2 0 ..OOOP..Z..PAAZ..P.......CC.B.....B. B97 C97
2 2 0 .OOO.P..Z.BPAAZ.BP.......CC......... O99 C97
2 2 0 OOO..P..Z.BPAAZ.BP.......CC......... O98 C97
2 2 0 ..OOO...Z.BPAAZ.BP.....P.CC......... P99 C97
2 2 0 ..OOO...Z.B.AAZ.BP.....P.CC..P...... P98 C97
2 2 0 ..OOO...Z.B.AAZ.B......P.CC..P.....P P97 C97
2 2 0 ..OOOP....BPAAZ.BP..Z....CC......... Z99 C97
2 2 0 ..OOOP..Z..PAAZ..P....B.CC..B....... B98 C96
2 2 0 ..OOOP..Z..PAAZ..P......CC..B.....B. B97 C96
2 2 0 .OOO.P..Z.BPAAZ.BP......CC.......... O99 C96
2 2 0 OOO..P..Z.BPAAZ.BP......CC.......... O98 C96
2 2 0 ..OOO...Z.BPAAZ.BP.....PCC.......... P99 C96
2 2 0 ..OOO...Z.B.AAZ.BP.....PCC...P...... P98 C96
2 2 0 ..OOO...Z.B.AAZ.B......PCC...P.....P P97 C96
2 2 0 ..OOOP....BPAAZ.BP..Z...CC.......... Z99 C96
2 2 0 ..OOOP....BPAA..BP..Z...CCZ......... Z98 C96
2 2 0 ..OOOP....BPAA..BP......CCZ.....Z... Z97 C96
2 2 0 .OOOBP..Z.BPAAZ..P..........CC...... O99 B99
2 2 0 .OOO....Z.BPAAZ.BP.....P....CC...... O99 P99
2 2 0 .OOO.P....BPAAZ.BP..Z.......CC...... O99 Z99
2 2 0 .OOO.P....BPAA..BP..Z.....Z.CC...... O99 Z98
2 2 0 .OOO.P....BPAA..BP........Z.CC..Z... O99 Z97
2 2 0 OOO.BP..Z.BPAAZ..P..........CC...... O98 B99
2 2 0 OOO.....Z.BPAAZ.BP.....P....CC...... O98 P99
2 2 0 OOO..P....BPAAZ.BP..Z.......CC...... O98 Z99
2 2 0 OOO..P....BPAA..BP..Z.....Z.CC...... O98 Z98
2 2 0 OOO..P....BPAA..BP........Z.CC..Z... O98 Z97
2 2 0 ...OOO..Z.BPAAZ.BP.....P....CC...... O99 P99
2 2 0 ..OOO.....BPAAZ.BP..Z..P....CC...... P99 Z99
2 2 0 ..OOO.....BPAA..BP..Z..P..Z.CC...... P99 Z98
2 2 0 ..OOO.....BPAA..BP.....P..Z.CC..Z... P99 Z97
2 2 0 ..OOOP....BP.AA.BP..Z.....Z.CC...... Z98 A99
2 2 0 ..OOOP....BP..AABP..Z.....Z.CC...... Z98 A98
2 2 0 ..OOOP....BP.AA.BP........Z.CC..Z... Z97 A99
2 2 0 ..OOOP....BP..AABP........Z.CC..Z... Z97 A98
5 5 0 OOO........PAA..BP..Z.BPCCZ......... O98 P99 Z98 B99 C96
5 5 0 OOO........PAA..BP....BPCCZ.....Z... O98 P99 Z97 B99 C96
5 5 0 OOO.........AAZ.BP..Z.BPCC...P...... O98 P98 Z99 B99 C96
5 5 0 OOO.........AA..BP..Z.BPCCZ..P...... O98 P98 Z98 B99 C96
5 5 0 OOO.........AA..BP....BPCCZ..P..Z... O98 P98 Z97 B99 C96
5 5 0 OOO.........AAZ.B...Z.BPCC...P.....P O98 P97 Z99 B99 C96
5 5 0 OOO.........AA..B...Z.BPCCZ..P.....P O98 P97 Z98 B99 C96
5 5 0 OOO.........AA..B.....BPCCZ..P..Z..P O98 P97 Z97 B99 C96
5 5 0 OOO..P.....P.AA.BP..Z.B.CCZ......... O98 Z98 B99 A99 C96
5 5 0 OOO..P.....P..AABP..Z.B.CCZ......... O98 Z98 B99 A98 C96
5 5 0 OOO..P.....P.AA.BP....B.CCZ.....Z... O98 Z97 B99 A99 C96
5 5 0 OOO..P.....P..AABP....B.CCZ.....Z... O98 Z97 B99 A98 C96
5 5 0 ..ZOOO..Z..PAA..BP....BPCC.......... O99 P99 Z99 B99 C96
5 5 0 ...OOO.....PAAZ.BP..Z.BPCC.......... O99 P99 Z99 B99 C96
5 5 0 ...OOO.....PAA..BP..Z.BPCCZ......... O99 P99 Z98 B99 C96
5 5 0 ...OOO.....PAA..BP....BPCCZ.....Z... O99 P99 Z97 B99 C96
5 5 0 ..OOO......P.AA.BP..Z.BPCCZ......... P99 Z98 B99 A99 C96
5 5 0 ..OOO......P..AABP..Z.BPCCZ......... P99 Z98 B99 A98 C96
5 5 0 ..OOO......P.AA.BP....BPCCZ.....Z... P99 Z97 B99 A99 C96
5 5 0 ..OOO......P..AABP....BPCCZ.....Z... P99 Z97 B99 A98 C96
5 5 0 ..ZOOO..Z...AA..BP....BPCC...P...... O99 P98 Z99 B99 C96
5 5 0 ...OOO......AAZ.BP..Z.BPCC...P...... O99 P98 Z99 B99 C96
5 5 0 ...OOO......AA..BP..Z.BPCCZ..P...... O99 P98 Z98 B99 C96
5 5 0 ...OOO......AA..BP....BPCCZ..P..Z... O99 P98 Z97 B99 C96
5 5 0 ..OOO........AA.BP..Z.BPCCZ..P...... P98 Z98 B99 A99 C96
5 5 0 ..OOO.........AABP..Z.BPCCZ..P...... P98 Z98 B99 A98 C96
5 5 0 ..OOO........AA.BP....BPCCZ..P..Z... P98 Z97 B99 A99 C96
5 5 0 ..OOO.........AABP....BPCCZ..P..Z... P98 Z97 B99 A98 C96
5 5 0 ..ZOOO..Z...AA..B.....BPCC...P.....P O99 P97 Z99 B99 C96
5 5 0 ...OOO......AAZ.B...Z.BPCC...P.....P O99 P97 Z99 B99 C96
5 5 0 ...OOO......AA..B...Z.BPCCZ..P.....P O99 P97 Z98 B99 C96
5 5 0 ...OOO......AA..B.....BPCCZ..P..Z..P O99 P97 Z97 B99 C96
5 5 0 ..OOO........AA.B...Z.BPCCZ..P.....P P97 Z98 B99 A99 C96
5 5 0 ..OOO.........AAB...Z.BPCCZ..P.....P P97 Z98 B99 A98 C96
5 5 0 ..OOO........AA.B.....BPCCZ..P..Z..P P97 Z97 B99 A99 C96
5 5 0 ..OOO.........AAB.....BPCCZ..P..Z..P P97 Z97 B99 A98 C96
5 5 0 .OOO.......P.AA.BP..Z.BP..Z.CC...... O99 P99 Z98 B99 A99
5 5 0 .OOO.......P..AABP..Z.BP..Z.CC...... O99 P99 Z98 B99 A98
5 5 0 .OOO.......P.AA.BP....BP..Z.CC..Z... O99 P99 Z97 B99 A99
5 5 0 .OOO.......P..AABP....BP..Z.CC..Z... O99 P99 Z97 B99 A98
5 5 0 OOO........P.AA.BP..Z.BP..Z.CC...... O98 P99 Z98 B99 A99
5 5 0 OOO........P..AABP..Z.BP..Z.CC...... O98 P99 Z98 B99 A98
5 5 0 OOO........P.AA.BP....BP..Z.CC..Z... O98 P99 Z97 B99 A99
5 5 0 OOO........P..AABP....BP..Z.CC..Z... O98 P99 Z97 B99 A98
5 5 0 ..ZOOO..Z..P.AA.BP....BP....CC...... O99 P99 Z99 B99 A99
5 5 0 ..ZOOO..Z..P..AABP....BP....CC...... O99 P99 Z99 B99 A98
5 5 0 ...OOO.....P.AA.BP..Z.BP..Z.CC...... O99 P99 Z98 B99 A99
5 5 0 ...OOO.....P..AABP..Z.BP..Z.CC...... O99 P99 Z98 B99 A98
5 5 0 ...OOO.....P.AA.BP....BP..Z.CC..Z... O99 P99 Z97 B99 A99
5 5 0 ...OOO.....P..AABP....BP..Z.CC..Z... O99 P99 Z97 B99 A98
5 5 0 .OOOB.....BPAAZ..P..Z..P...CC....... O99 P99 Z99 B99 C99
5 5 0 .OOOB.....BPAA...P..Z..P..ZCC....... O99 P99 Z98 B99 C99
5 5 0 .OOOB.....BPAA...P.....P..ZCC...Z... O99 P99 Z97 B99 C99
5 5 0 .OOOB.....B.AAZ..P..Z..P...CCP...... O99 P98 Z99 B99 C99
5 5 0 .OOOB.....B.AA...P..Z..P..ZCCP...... O99 P98 Z98 B99 C99
5 5 0 .OOOB.....B.AA...P.....P..ZCCP..Z... O99 P98 Z97 B99 C99
5 5 0 .OOOB.....B.AAZ.....Z..P...CCP.....P O99 P97 Z99 B99 C99
5 5 0 .OOOB.....B.AA......Z..P..ZCCP.....P O99 P97 Z98 B99 C99
5 5 0 .OOOB.....B.AA.........P..ZCCP..Z..P O99 P97 Z97 B99 C99
5 5 0 .OOOBP....BP.AA..P..Z.....ZCC....... O99 Z98 B99 A99 C99
5 5 0 .OOOBP....BP..AA.P..Z.....ZCC....... O99 Z98 B99 A98 C99
5 5 0 .OOOBP....BP...AAP..Z.....ZCC....... O99 Z98 B99 A97 C99
5 5 0 .OOOBP....BP.AA..P........ZCC...Z... O99 Z97 B99 A99 C99
5 5 0 .OOOBP....BP..AA.P........ZCC...Z... O99 Z97 B99 A98 C99
5 5 0 .OOOBP....BP...AAP........ZCC...Z... O99 Z97 B99 A97 C99
5 5 0 .OOO......BP.AA.BP..Z..P..ZCC....... O99 P99 Z98 A99 C99
5 5 0 .OOO......BP..AABP..Z..P..ZCC....... O99 P99 Z98 A98 C99
5 5 0 .OOO......BP.AA.BP.....P..ZCC...Z... O99 P99 Z97 A99 C99
5 5 0 .OOO......BP..AABP.....P..ZCC...Z... O99 P99 Z97 A98 C99
5 5 0 .OOO......B..AA.BP..Z..P..ZCCP...... O99 P98 Z98 A99 C99
5 5 0 .OOO......B...AABP..Z..P..ZCCP...... O99 P98 Z98 A98 C99
5 5 0 .OOO......B..AA.BP.....P..ZCCP..Z... O99 P98 Z97 A99 C99
5 5 0 .OOO......B...AABP.....P..ZCCP..Z... O99 P98 Z97 A98 C99
5 5 0 .OOO......B..AA.B...Z..P..ZCCP.....P O99 P97 Z98 A99 C99
5 5 0 .OOO......B...AAB...Z..P..ZCCP.....P O99 P97 Z98 A98 C99
5 5 0 .OOO......B..AA.B......P..ZCCP..Z..P O99 P97 Z97 A99 C99
5 5 0 .OOO......B...AAB......P..ZCCP..Z..P O99 P97 Z97 A98 C99
5 5 0 OOO.B.....BPAAZ..P..Z..P...CC....... O98 P99 Z99 B99 C99
5 5 0 OOO.B.....BPAA...P..Z..P..ZCC....... O98 P99 Z98 B99 C99
5 5 0 OOO.B.....BPAA...P.....P..ZCC...Z... O98 P99 Z97 B99 C99
5 5 0 OOO.B.....B.AAZ..P..Z..P...CCP...... O98 P98 Z99 B99 C99
5 5 0 OOO.B.....B.AA...P..Z..P..ZCCP...... O98 P98 Z98 B99 C99
5 5 0 OOO.B.....B.AA...P.....P..ZCCP..Z... O98 P98 Z97 B99 C99
5 5 0 OOO.B.....B.AAZ.....Z..P...CCP.....P O98 P97 Z99 B99 C99
5 5 0 OOO.B.....B.AA......Z..P..ZCCP.....P O98 P97 Z98 B99 C99
5 5 0 OOO.B.....B.AA.........P..ZCCP..Z..P O98 P97 Z97 B99 C99
5 5 0 OOO.BP....BP.AA..P..Z.....ZCC....... O98 Z98 B99 A99 C99
5 5 0 OOO.BP....BP..AA.P..Z.....ZCC....... O98 Z98 B99 A98 C99
5 5 0 OOO.BP....BP...AAP..Z.....ZCC....... O98 Z98 B99 A97 C99
5 5 0 OOO.BP....BP.AA..P........ZCC...Z... O98 Z97 B99 A99 C99
5 5 0 OOO.BP....BP..AA.P........ZCC...Z... O98 Z97 B99 A98 C99
5 5 0 OOO.BP....BP...AAP........ZCC...Z... O98 Z97 B99 A97 C99
5 5 0 OOO.......BP.AA.BP..Z..P..ZCC....... O98 P99 Z98 A99 C99
5 5 0 OOO.......BP..AABP..Z..P..ZCC....... O98 P99 Z98 A98 C99
5 5 0 OOO.......BP.AA.BP.....P..ZCC...Z... O98 P99 Z97 A99 C99
5 5 0 OOO.......BP..AABP.....P..ZCC...Z... O98 P99 Z97 A98 C99
5 5 0 OOO.......B..AA.BP..Z..P..ZCCP...... O98 P98 Z98 A99 C99
5 5 0 OOO.......B...AABP..Z..P..ZCCP...... O98 P98 Z98 A98 C99
5 5 0 OOO.......B..AA.BP.....P..ZCCP..Z... O98 P98 Z97 A99 C99
5 5 0 OOO.......B...AABP.....P..ZCCP..Z... O98 P98 Z97 A98 C99
5 5 0 OOO.......B..AA.B...Z..P..ZCCP.....P O98 P97 Z98 A99 C99
5 5 0 OOO.......B...AAB...Z..P..ZCCP.....P O98 P97 Z98 A98 C99
5 5 0 OOO.......B..AA.B......P..ZCCP..Z..P O98 P97 Z97 A99 C99
5 5 0 OOO.......B...AAB......P..ZCCP..Z..P O98 P97 Z97 A98 C99
5 5 0 ..ZOOO..Z.BP.AA.BP.....P...CC....... O99 P99 Z99 A99 C99
5 5 0 ..ZOOO..Z.BP..AABP.....P...CC....... O99 P99 Z99 A98 C99
5 5 0 ...OOO....BP.AA.BP..Z..P..ZCC....... O99 P99 Z98 A99 C99
5 5 0 ...OOO....BP..AABP..Z..P..ZCC....... O99 P99 Z98 A98 C99
5 5 0 ...OOO....BP.AA.BP.....P..ZCC...Z... O99 P99 Z97 A99 C99
5 5 0 ...OOO....BP..AABP.....P..ZCC...Z... O99 P99 Z97 A98 C99
5 5 0 ..ZOOO..Z.B..AA.BP.....P...CCP...... O99 P98 Z99 A99 C99
5 5 0 ..ZOOO..Z.B...AABP.....P...CCP...... O99 P98 Z99 A98 C99
5 5 0 ...OOO....B..AA.BP..Z..P..ZCCP...... O99 P98 Z98 A99 C99
5 5 0 ...OOO....B...AABP..Z..P..ZCCP...... O99 P98 Z98 A98 C99
5 5 0 ...OOO....B..AA.BP.....P..ZCCP..Z... O99 P98 Z97 A99 C99
5 5 0 ...OOO....B...AABP.....P..ZCCP..Z... O99 P98 Z97 A98 C99
5 5 0 ..ZOOO..Z.B..AA.B......P...CCP.....P O99 P97 Z99 A99 C99
5 5 0 ..ZOOO..Z.B...AAB......P...CCP.....P O99 P97 Z99 A98 C99
5 5 0 ...OOO....B..AA.B...Z..P..ZCCP.....P O99 P97 Z98 A99 C99
5 5 0 ...OOO....B...AAB...Z..P..ZCCP.....P O99 P97 Z98 A98 C99
5 5 0 ...OOO....B..AA.B......P..ZCCP..Z..P O99 P97 Z97 A99 C99
5 5 0 ...OOO....B...AAB......P..ZCCP..Z..P O99 P97 Z97 A98 C99
5 5 0 .OOO.......PAAZ..P..Z.BP..CCB....... O99 P99 Z99 B98 C98
5 5 0 .OOO........AAZ..P..Z.BP..CCBP...... O99 P98 Z99 B98 C98
5 5 0 .OOO........AAZ.....Z.BP..CCBP.....P O99 P97 Z99 B98 C98
5 5 0 OOO........PAAZ..P..Z.BP..CCB....... O98 P99 Z99 B98 C98
5 5 0 OOO.........AAZ..P..Z.BP..CCBP...... O98 P98 Z99 B98 C98
5 5 0 OOO.........AAZ.....Z.BP..CCBP.....P O98 P97 Z99 B98 C98
5 5 0 ..ZOOO..Z..PAA...P....BP..CCB....... O99 P99 Z99 B98 C98
5 5 0 ...OOO.....PAAZ..P..Z.BP..CCB....... O99 P99 Z99 B98 C98
5 5 0 ..ZOOO..Z...AA...P....BP..CCBP...... O99 P98 Z99 B98 C98
5 5 0 ...OOO......AAZ..P..Z.BP..CCBP...... O99 P98 Z99 B98 C98
5 5 0 ..ZOOO..Z...AA........BP..CCBP.....P O99 P97 Z99 B98 C98
5 5 0 ...OOO......AAZ.....Z.BP..CCBP.....P O99 P97 Z99 B98 C98
5 5 0 .OOO.......PAAZ..P..Z..P..CCB.....B. O99 P99 Z99 B97 C98
5 5 0 .OOO........AAZ..P..Z..P..CCBP....B. O99 P98 Z99 B97 C98
5 5 0 .OOO........AAZ.....Z..P..CCBP....BP O99 P97 Z99 B97 C98
5 5 0 OOO........PAAZ..P..Z..P..CCB.....B. O98 P99 Z99 B97 C98
5 5 0 OOO.........AAZ..P..Z..P..CCBP....B. O98 P98 Z99 B97 C98
5 5 0 OOO.........AAZ.....Z..P..CCBP....BP O98 P97 Z99 B97 C98
5 5 0 ..ZOOO..Z..PAA...P.....P..CCB.....B. O99 P99 Z99 B97 C98
5 5 0 ...OOO.....PAAZ..P..Z..P..CCB.....B. O99 P99 Z99 B97 C98
5 5 0 ..ZOOO..Z...AA...P.....P..CCBP....B. O99 P98 Z99 B97 C98
5 5 0 ...OOO......AAZ..P..Z..P..CCBP....B. O99 P98 Z99 B97 C98
5 5 0 ..ZOOO..Z...AA.........P..CCBP....BP O99 P97 Z99 B97 C98
5 5 0 ...OOO......AAZ.....Z..P..CCBP....BP O99 P97 Z99 B97 C98
5 5 0 .OOOB.....BPAAZ..P..Z..P..CC........ O99 P99 Z99 B99 C98
5 5 0 .OOOB.....B.AAZ..P..Z..P..CC.P...... O99 P98 Z99 B99 C98
5 5 0 .OOOB.....B.AAZ.....Z..P..CC.P.....P O99 P97 Z99 B99 C98
5 5 0 OOO.B.....BPAAZ..P..Z..P..CC........ O98 P99 Z99 B99 C98
5 5 0 OOO.B.....B.AAZ..P..Z..P..CC.P...... O98 P98 Z99 B99 C98
5 5 0 OOO.B.....B.AAZ.....Z..P..CC.P.....P O98 P97 Z99 B99 C98
5 5 0 ..ZOOO..Z.BP.AA.BP.....P..CC........ O99 P99 Z99 A99 C98
5 5 0 ..ZOOO..Z.BP..AABP.....P..CC........ O99 P99 Z99 A98 C98
5 5 0 ..ZOOO..Z.B..AA.BP.....P..CC.P...... O99 P98 Z99 A99 C98
5 5 0 ..ZOOO..Z.B...AABP.....P..CC.P...... O99 P98 Z99 A98 C98
5 5 0 ..ZOOO..Z.B..AA.B......P..CC.P.....P O99 P97 Z99 A99 C98
5 5 0 ..ZOOO..Z.B...AAB......P..CC.P.....P O99 P97 Z99 A98 C98
5 5 0 .OOO.......PAAZ..P..Z.BP.CC.B....... O99 P99 Z99 B98 C97
5 5 0 .OOO........AAZ..P..Z.BP.CC.BP...... O99 P98 Z99 B98 C97
5 5 0 .OOO........AAZ.....Z.BP.CC.BP.....P O99 P97 Z99 B98 C97
5 5 0 OOO........PAAZ..P..Z.BP.CC.B....... O98 P99 Z99 B98 C97
5 5 0 OOO.........AAZ..P..Z.BP.CC.BP...... O98 P98 Z99 B98 C97
5 5 0 OOO.........AAZ.....Z.BP.CC.BP.....P O98 P97 Z99 B98 C97
5 5 0 ..ZOOO..Z..PAA...P....BP.CC.B....... O99 P99 Z99 B98 C97
5 5 0 ...OOO.....PAAZ..P..Z.BP.CC.B....... O99 P99 Z99 B98 C97
5 5 0 ..ZOOO..Z...AA...P....BP.CC.BP...... O99 P98 Z99 B98 C97
5 5 0 ...OOO......AAZ..P..Z.BP.CC.BP...... O99 P98 Z99 B98 C97
5 5 0 ..ZOOO..Z...AA........BP.CC.BP.....P O99 P97 Z99 B98 C97
5 5 0 ...OOO......AAZ.....Z.BP.CC.BP.....P O99 P97 Z99 B98 C97
5 5 0 .OOO.......PAAZ..P..Z..P.CC.B.....B. O99 P99 Z99 B97 C97
5 5 0 .OOO........AAZ..P..Z..P.CC.BP....B. O99 P98 Z99 B97 C97
5 5 0 .OOO........AAZ.....Z..P.CC.BP....BP O99 P97 Z99 B97 C97
5 5 0 OOO........PAAZ..P..Z..P.CC.B.....B. O98 P99 Z99 B97 C97
5 5 0 OOO.........AAZ..P..Z..P.CC.BP....B. O98 P98 Z99 B97 C97
5 5 0 OOO.........AAZ.....Z..P.CC.BP....BP O98 P97 Z99 B97 C97
5 5 0 ..ZOOO..Z..PAA...P.....P.CC.B.....B. O99 P99 Z99 B97 C97
5 5 0 ...OOO.....PAAZ..P..Z..P.CC.B.....B. O99 P99 Z99 B97 C97
5 5 0 ..ZOOO..Z...AA...P.....P.CC.BP....B. O99 P98 Z99 B97 C97
5 5 0 ...OOO......AAZ..P..Z..P.CC.BP....B. O99 P98 Z99 B97 C97
5 5 0 ..ZOOO..Z...AA.........P.CC.BP....BP O99 P97 Z99 B97 C97
5 5 0 ...OOO......AAZ.....Z..P.CC.BP....BP O99 P97 Z99 B97 C97
5 5 0 .OOOB.....BPAAZ..P..Z..P.CC......... O99 P99 Z99 B99 C97
5 5 0 .OOOB.....B.AAZ..P..Z..P.CC..P...... O99 P98 Z99 B99 C97
5 5 0 .OOOB.....B.AAZ.....Z..P.CC..P.....P O99 P97 Z99 B99 C97
5 5 0 OOO.B.....BPAAZ..P..Z..P.CC......... O98 P99 Z99 B99 C97
5 5 0 OOO.B.....B.AAZ..P..Z..P.CC..P...... O98 P98 Z99 B99 C97
5 5 0 OOO.B.....B.AAZ.....Z..P.CC..P.....P O98 P97 Z99 B99 C97
5 5 0 ..ZOOO..Z.BP.AA.BP.....P.CC......... O99 P99 Z99 A99 C97
5 5 0 ..ZOOO..Z.BP..AABP.....P.CC......... O99 P99 Z99 A98 C97
5 5 0 ..ZOOO..Z.B..AA.BP.....P.CC..P...... O99 P98 Z99 A99 C97
5 5 0 ..ZOOO..Z.B...AABP.....P.CC..P...... O99 P98 Z99 A98 C97
5 5 0 ..ZOOO..Z.B..AA.B......P.CC..P.....P O99 P97 Z99 A99 C97
5 5 0 ..ZOOO..Z.B...AAB......P.CC..P.....P O99 P97 Z99 A98 C97
5 5 0 .OOO.......PAAZ..P..Z.BPCC..B....... O99 P99 Z99 B98 C96
5 5 0 .OOO.......PAA...P..Z.BPCCZ.B....... O99 P99 Z98 B98 C96
5 5 0 .OOO.......PAA...P....BPCCZ.B...Z... O99 P99 Z97 B98 C96
5 5 0 .OOO........AAZ..P..Z.BPCC..BP...... O99 P98 Z99 B98 C96
5 5 0 .OOO........AA...P..Z.BPCCZ.BP...... O99 P98 Z98 B98 C96
5 5 0 .OOO........AA...P....BPCCZ.BP..Z... O99 P98 Z97 B98 C96
5 5 0 .OOO........AAZ.....Z.BPCC..BP.....P O99 P97 Z99 B98 C96
5 5 0 .OOO........AA......Z.BPCCZ.BP.....P O99 P97 Z98 B98 C96
5 5 0 .OOO........AA........BPCCZ.BP..Z..P O99 P97 Z97 B98 C96
5 5 0 .OOO.P.....P.AA..P..Z.B.CCZ.B....... O99 Z98 B98 A99 C96
5 5 0 .OOO.P.....P..AA.P..Z.B.CCZ.B....... O99 Z98 B98 A98 C96
5 5 0 .OOO.P.....P...AAP..Z.B.CCZ.B....... O99 Z98 B98 A97 C96
5 5 0 .OOO.P.....P.AA..P....B.CCZ.B...Z... O99 Z97 B98 A99 C96
5 5 0 .OOO.P.....P..AA.P....B.CCZ.B...Z... O99 Z97 B98 A98 C96
5 5 0 .OOO.P.....P...AAP....B.CCZ.B...Z... O99 Z97 B98 A97 C96
5 5 0 OOO........PAAZ..P..Z.BPCC..B....... O98 P99 Z99 B98 C96
5 5 0 OOO........PAA...P..Z.BPCCZ.B....... O98 P99 Z98 B98 C96
5 5 0 OOO........PAA...P....BPCCZ.B...Z... O98 P99 Z97 B98 C96
5 5 0 OOO.........AAZ..P..Z.BPCC..BP...... O98 P98 Z99 B98 C96
5 5 0 OOO.........AA...P..Z.BPCCZ.BP...... O98 P98 Z98 B98 C96
5 5 0 OOO.........AA...P....BPCCZ.BP..Z... O98 P98 Z97 B98 C96
5 5 0 OOO.........AAZ.....Z.BPCC..BP.....P O98 P97 Z99 B98 C96
5 5 0 OOO.........AA......Z.BPCCZ.BP.....P O98 P97 Z98 B98 C96
5 5 0 OOO.........AA........BPCCZ.BP..Z..P O98 P97 Z97 B98 C96
5 5 0 OOO..P.....P.AA..P..Z.B.CCZ.B....... O98 Z98 B98 A99 C96
5 5 0 OOO..P.....P..AA.P..Z.B.CCZ.B....... O98 Z98 B98 A98 C96
5 5 0 OOO..P.....P...AAP..Z.B.CCZ.B....... O98 Z98 B98 A97 C96
5 5 0 OOO..P.....P.AA..P....B.CCZ.B...Z... O98 Z97 B98 A99 C96
5 5 0 OOO..P.....P..AA.P....B.CCZ.B...Z... O98 Z97 B98 A98 C96
5 5 0 OOO..P.....P...AAP....B.CCZ.B...Z... O98 Z97 B98 A97 C96
5 5 0 ..ZOOO..Z..PAA...P....BPCC..B....... O99 P99 Z99 B98 C96
5 5 0 ...OOO.....PAAZ..P..Z.BPCC..B....... O99 P99 Z99 B98 C96
5 5 0 ...OOO.....PAA...P..Z.BPCCZ.B....... O99 P99 Z98 B98 C96
5 5 0 ...OOO.....PAA...P....BPCCZ.B...Z... O99 P99 Z97 B98 C96
5 5 0 ..OOO......P.AA..P..Z.BPCCZ.B....... P99 Z98 B98 A99 C96
5 5 0 ..OOO......P..AA.P..Z.BPCCZ.B....... P99 Z98 B98 A98 C96
5 5 0 ..OOO......P...AAP..Z.BPCCZ.B....... P99 Z98 B98 A97 C96
5 5 0 ..OOO......P.AA..P....BPCCZ.B...Z... P99 Z97 B98 A99 C96
5 5 0 ..OOO......P..AA.P....BPCCZ.B...Z... P99 Z97 B98 A98 C96
5 5 0 ..OOO......P...AAP....BPCCZ.B...Z... P99 Z97 B98 A97 C96
5 5 0 ..ZOOO..Z...AA...P....BPCC..BP...... O99 P98 Z99 B98 C96
5 5 0 ...OOO......AAZ..P..Z.BPCC..BP...... O99 P98 Z99 B98 C96
5 5 0 ...OOO......AA...P..Z.BPCCZ.BP...... O99 P98 Z98 B98 C96
5 5 0 ...OOO......AA...P....BPCCZ.BP..Z... O99 P98 Z97 B98 C96
5 5 0 ..OOO........AA..P..Z.BPCCZ.BP...... P98 Z98 B98 A99 C96
